tweet_id,airline_sentiment,airline,name,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone
5.69843331930264E+017,negative,American,wordnerd153,0,@AmericanAir trying to get thru to agent since last night b/c AA changed our flight to 2 days from now. Infuriating! We need to get to SEA!,,2015-02-23 04:56:52 -0800,"Bellevue, WA",
5.69842929860264E+017,negative,American,teague_ryan,0,"@AmericanAir called last night, after 10hrs got call back, can I get a one day pass to admirals club? I'm going to be spending 7hrs in DFW",,2015-02-23 04:55:16 -0800,Southern California,
5.69842758967386E+017,negative,American,flemmingerin,0,@AmericanAir how can I get you guys to respond to my tweets and DM??? Really sad feeling to be ignored.,,2015-02-23 04:54:35 -0800,San Diego,
5.69842295387791E+017,negative,American,rpstranslations,0,@AmericanAir I am still waiting for that call back. Stranded and no one to talk to,,2015-02-23 04:52:45 -0800,"Chicago, IL",
5.69842067544805E+017,neutral,American,flyneverdies,0,@AmericanAir thank you...I know it's a busy for you today but any help would be appreciated...,,2015-02-23 04:51:50 -0800,cali bound,Central Time (US & Canada)
5.698415757375E+017,positive,American,TheTimSales,0,@AmericanAir Karen Riedel is a rock star employee and a miracle worker.  I really appreciated her help this morning!,,2015-02-23 04:49:53 -0800,"Dallas, TX",Central Time (US & Canada)
5.69841476240167E+017,negative,American,rac22582,0,@AmericanAir trying to talk 2 customer service to add lap child and can't get a hold of anybody. I need help!!!!!,,2015-02-23 04:49:29 -0800,,America/Chicago
5.69841254655271E+017,negative,American,Active_Aly,0,"@AmericanAir @Active_Aly thx. We have already been on the iberia website, and seat reservation is unavailable. Hopefully we can call them.","[25.8058716, -80.1255332]",2015-02-23 04:48:36 -0800,"London, England",Eastern Time (US & Canada)
5.69841119783203E+017,negative,American,jaimehag,0,@AmericanAir this merger with @USAirways @usairwis a cluster of inefficiency and misinformation.  When is it going to be done?,,2015-02-23 04:48:04 -0800,"New York, NY",Atlantic Time (Canada)
5.6984084876406E+017,negative,American,RMauldin,1,.@AmericanAir @Kaha58 Would be nice if you could actually talk to the reserv. team...it just hangs up on you and has been since last night.,,2015-02-23 04:47:00 -0800,Texas,
5.69839807787958E+017,negative,American,unclesahm,0,@AmericanAir why is there only one checkpoint open at JFK terminal 8? Ridiculous.,,2015-02-23 04:42:51 -0800,LA via NY via SP,Pacific Time (US & Canada)
5.69839377104286E+017,negative,American,ih8ms,0,@AmericanAir wow. Flight crew shows up :15 mins before the flight. No catering for AA3390. Nice. Why to treat your customers.,,2015-02-23 04:41:09 -0800,,
5.69839216512918E+017,negative,American,thelyandre,0,@AmericanAir.If I miss saying goodbye to my friend cause of your crappy service I swear you will never hear the end of it.#AmericanAirlines,,2015-02-23 04:40:30 -0800,"Brooklyn, NY",
5.69839118093398E+017,neutral,American,ThatsKathalina,0,@AmericanAir .. UMM hello?,"[27.69523415, -97.34856142]",2015-02-23 04:40:07 -0800,,Eastern Time (US & Canada)
5.69838878049346E+017,neutral,American,McKennon,0,@AmericanAir QSVGRU when would the next flight arrive?,,2015-02-23 04:39:10 -0800,,Atlantic Time (Canada)
5.69838834810094E+017,negative,American,TomGasparetti,0,@AmericanAir that is absolutely false stmt.  You have a comedy of errors incl no catering etc #GetYourActTogether,,2015-02-23 04:38:59 -0800,,
5.69838589879685E+017,negative,American,bartellpeter,0,@AmericanAir how do I see your report team?,,2015-02-23 04:38:01 -0800,,
5.69838466697175E+017,negative,American,thelyandre,0,@AmericanAir. It's been 5 hours and still no call and now we are back to being hung up on by an automated system.  #AmericanAirlines,,2015-02-23 04:37:32 -0800,"Brooklyn, NY",
5.69838141273559E+017,negative,American,mjsorci,0,"@AmericanAir you bet make this screw up right (for once). Things I need in bag for my job and you have ""grounded"" me today #painandsuffering",,2015-02-23 04:36:14 -0800,,
5.69837686367744E+017,negative,American,Precious_Here,0,"@AmericanAir Last thing I want to deal w/ before 8 on a Mon! I've already waited the suggested wait time, so I hope I get a call back ASAP.",,2015-02-23 04:34:26 -0800,Indianapolis ,Central Time (US & Canada)
5.69837685428359E+017,negative,American,thelyandre,0,@AmericanAir. All I get is an automated system that hangs up on me. I finally get a message that some will call me back in 2 hours.,,2015-02-23 04:34:25 -0800,"Brooklyn, NY",
5.69837650984751E+017,negative,American,MurphyJulie,0,@AmericanAir @emrey35 But it says your agents are too busy and to try back Late Flightr???,,2015-02-23 04:34:17 -0800,,
5.69837381261533E+017,negative,American,mjsorci,0,"@AmericanAir file loc:TJYCQH. Bag at airport since last nite.Not ""scheduled"" to get PU unt aft 8? WHY? U shld b ashamed. I'm disgusted w/u",,2015-02-23 04:33:13 -0800,,
5.69837191540552E+017,negative,American,Precious_Here,0,@AmericanAir I remained on hold for 2 hrs to resolve my flight schedule &amp; your system hung up on me. #unhappycustomer,,2015-02-23 04:32:28 -0800,Indianapolis ,Central Time (US & Canada)
5.69837152332333E+017,negative,American,thelyandre,0,@AmericanAir. For two days now I have been trying to reach #AmericanAirlines customer service to change my flight.,,2015-02-23 04:32:18 -0800,"Brooklyn, NY",
5.69836467876471E+017,negative,American,thelyandre,0,@AmericanAir . Death of a dear friend has me heart broken but #AmericanAirlines has me heated!,,2015-02-23 04:29:35 -0800,"Brooklyn, NY",
5.69836433931809E+017,negative,American,JoshSeefried,0,@AmericanAir spent hour+ trying to check after to use military ID for luggage then messed up boarding pass &amp; forced into line again.,,2015-02-23 04:29:27 -0800,,Central Time (US & Canada)
5.69835918955143E+017,negative,American,bugmeyer,1,@AmericanAir has no customer service via phone or in person. Just a stone wall with a giant middle finger painted on it.,,2015-02-23 04:27:24 -0800,"Chicago, IL",Eastern Time (US & Canada)
5.69835766416867E+017,negative,American,LeslieWolfson,0,"@AmericanAir 3days and no call,bag or anyone to pick up my call. Held on ph til 130 am and holding again now. Insane,#help",,2015-02-23 04:26:48 -0800,Miami Beach,Central Time (US & Canada)
5.69835751275434E+017,negative,American,coreyteague,0,"@AmericanAir way to ruin a vacation, my brother has called all night and had multiple places in line only to get dead air on call back",,2015-02-23 04:26:44 -0800,Southern California,Pacific Time (US & Canada)
5.69835641514693E+017,negative,American,lightworx78,0,"@AmericanAir trying to change my flight and you just hang up on ppl bc call volume is high. That's a joke, right?",,2015-02-23 04:26:18 -0800,A tiny place in the universe,Arizona
5.6983516794402E+017,negative,American,Eleonora7,0,@AmericanAir thanks for reFlight Booking Problems me on a flight and then leaving my luggage in NYC. Unbelievable.,,2015-02-23 04:24:25 -0800,"New York, NY ",Eastern Time (US & Canada)
5.6983406004378E+017,positive,American,cofc98grad,0,@AmericanAir thank you!,,2015-02-23 04:20:01 -0800,,
5.69832860795986E+017,positive,American,Gamerguy212,0,@AmericanAir I Love American Airlines :D,,2015-02-23 04:15:15 -0800,New York City ,Eastern Time (US & Canada)
5.69832733226111E+017,negative,American,mas90guru,0,"@AmericanAir how about a reservation phone system that actually works? You know the 800 number is unreachable? Callbacks are ""dead air"".",,2015-02-23 04:14:45 -0800,"Glastonbury, CT",Eastern Time (US & Canada)
5.69832383991525E+017,negative,American,ThatsKathalina,0,"@AmericanAir , I was told my flights 2516 &amp; 2244 was Cancelled Flightled. But I don't seem to have any date/time changes. I've been waiting for a call","[27.69540747, -97.34836874]",2015-02-23 04:13:21 -0800,,Eastern Time (US & Canada)
5.69832363527709E+017,positive,American,TheMightyGarn,0,@AmericanAir v nice of you to give me a breakfast voucher for $7 in an airport. That almost got me a whole drink!!,,2015-02-23 04:13:17 -0800,"Chicago, IL",Central Time (US & Canada)
5.69832053241451E+017,negative,American,RLDelahunty,0,"@AmericanAir husband &amp; I complain about same flight. He gets voucher, I get nothing. Because he flew biz!? Who do I email about this?","[51.44275382, -0.13962939]",2015-02-23 04:12:03 -0800,London ,
5.69831634817708E+017,negative,American,hale36,0,@AmericanAir no date on when revieving our money sent a letter in post and several emails no reply?? very frustrated,,2015-02-23 04:10:23 -0800,,
5.69831418412429E+017,negative,American,farfalla818,0,@AmericanAir you're running 5+ hours behind replying to anyone via Twitter. this is beyond unacceptable. I'm running out of time!,,2015-02-23 04:09:31 -0800,"Plano, Texas",
5.69831393682977E+017,neutral,American,hale36,0,@AmericanAir hi do you have a phone number to ring from uk regarding claim for our Late Flight flight departure claim amount agreed just had no,,2015-02-23 04:09:25 -0800,,
5.69830532516868E+017,negative,American,sweet8mel,0,@AmericanAir not sure why we are being made to stand in line outside for plane that isn't ready to board when I could be sitting inside,,2015-02-23 04:06:00 -0800,,
5.69830322357084E+017,negative,American,Tmonkk,0,"@AmericanAir even when I did get through, no one knew anything about my bag. This is ridiculous, I still don't have my bag from Saturday.",,2015-02-23 04:05:10 -0800,,Eastern Time (US & Canada)
5.69830069746713E+017,negative,American,Peakway3,0,@AmericanAir thank you Mr Parker for screwing over chairman preferred when we fly AA. No #firstclass option and treated like crap by staff,,2015-02-23 04:04:10 -0800,North Carolina,
5.69829960178905E+017,negative,American,sweet8mel,0,@AmericanAir thinks it's a good cs to get everyone through the gate for flight 4275 then we wait bc plane not ready http://t.co/rxmjWoo7Qi,,2015-02-23 04:03:44 -0800,,
5.6982923342336E+017,neutral,American,ThatsKathalina,0,"@AmericanAir , CHECK DM PLEASE!",,2015-02-23 04:00:50 -0800,,Eastern Time (US & Canada)
5.6982881796087E+017,neutral,American,superkash,0,"@AmericanAir got a callback at 1 am, took care of it. thanks.",,2015-02-23 03:59:11 -0800,"chapel hill, nc",Eastern Time (US & Canada)
5.69828681297871E+017,negative,American,traceymalone,0,@AmericanAir POOR EXPERIENCE 2day at ord chkin. 8 emp. w/3 cust. 10 waiting. Asked to speak w/supervisor. Told 20 min. In a mtg!! What?!?!,,2015-02-23 03:58:39 -0800,"chicago, il",Indiana (East)
5.69827699243545E+017,negative,American,BloomBuzz,0,@AmericanAir Have been trying to reach American Airlines since last evening to Cancelled Flight flights. WORST CUSTOMER SERVICE EVER! What now???,,2015-02-23 03:54:45 -0800,"Amityville, NY",
5.69827608193585E+017,negative,American,justinvanbogart,0,@AmericanAir - cruel &amp; unusual to Cancelled Flight flight w/o notice &amp; make someone stay on hold for 30min &amp; listen to the same ad in a loop,,2015-02-23 03:54:23 -0800,"Charleston, SC",Eastern Time (US & Canada)
5.69827602589835E+017,negative,American,farfalla818,0,@AmericanAir can you please help? you've now rebooked me incorrectly after flight was Cancelled Flightled. please fix my flt to Tuesday!!,,2015-02-23 03:54:21 -0800,"Plano, Texas",
5.69826633152111E+017,negative,American,Right_vs_Wrong,0,@AmericanAir its now 17 days since I contacted customer relations... #surf #fail #BaggageDrama http://t.co/CS1673hrqQ,,2015-02-23 03:50:30 -0800,"London, UK",London
5.69826452633313E+017,positive,American,droqen,0,@AmericanAir Eventually the call got through. Not sure what changed. Thank you a lot though!,,2015-02-23 03:49:47 -0800,,Eastern Time (US & Canada)
5.6982563429523E+017,negative,American,farfalla818,0,@AmericanAir I've been doing this all night. Can someone please help? I need my flt fixed. Please???,,2015-02-23 03:46:32 -0800,"Plano, Texas",
5.6982377030894E+017,negative,American,nickey_y,0,"@AmericanAir i tried all day. Have been disconnected due to ""heavy call volume.""",,2015-02-23 03:39:08 -0800,,
5.69823600837947E+017,neutral,American,zozo24dad,0,@AmericanAir is flight 2413 to LA delayed?,,2015-02-23 03:38:27 -0800,,Eastern Time (US & Canada)
5.69822277145133E+017,positive,American,CGNewell,0,@AmericanAir Thanks :-) Good to be back safely. See you again soon!,"[40.62967208, -73.90433402]",2015-02-23 03:33:12 -0800,,
5.69822102062309E+017,negative,American,RyanBarrell,0,"@AmericanAir Hey, what's happening with #AA65 Zurich - JFK? Appears to have squawked 7700 and landed at London Heathrow",,2015-02-23 03:32:30 -0800,London,London
5.69821659097477E+017,negative,American,harshdouble,0,@AmericanAir got call saying flight Cancelled Flightled but checked online and it isn't Cancelled Flightled. No where near bad weather. I have job interview,,2015-02-23 03:30:44 -0800,,
5.69821519116956E+017,neutral,American,melaine_cre,0,"@AmericanAir Hello ! I cannot register for my tomorrow flight from Paris to Las Vegas ""This feature is currently unavailable"" appears ?",,2015-02-23 03:30:11 -0800,Saint Maur des Fossés,Paris
5.69821309137515E+017,neutral,American,TheSmartraveler,0,@AmericanAir When did they start to sell water @AdmiralsClub ?,"[25.79729334, -80.28082058]",2015-02-23 03:29:21 -0800,"Los Angeles, CA",
5.6982114569789E+017,negative,American,harshdouble,0,@AmericanAir #worstcustservice you should have contingency plans for extra workers during bad weather. 4+ hours hold #ridiculous,,2015-02-23 03:28:42 -0800,,
5.6982067123406E+017,negative,American,urduckcommander,0,@AmericanAir all I want is to know what to do regarding my connecting flights since my 1st is Cancelled Flightled. Could you be of assistance?,,2015-02-23 03:26:49 -0800,,Quito
5.69820619682009E+017,neutral,American,jono_1984,0,"@AmericanAir Hi guys, can you tell me what the emergency is for #AA65 diverting to #Heathrow from Zurich-New York? Thanks, John.",,2015-02-23 03:26:37 -0800,Hertfordshire & London,London
5.69818697113702E+017,negative,American,atuitel,0,@AmericanAir Please stop changing my flights for Spring Break. This is the 5th time!,,2015-02-23 03:18:58 -0800,Michigan,Eastern Time (US & Canada)
5.69818507891872E+017,negative,American,reallygilly3,0,@AmericanAir a school trip of 38 including myself had to sleep over in the airport and are all on different standby flights.This is not good,,2015-02-23 03:18:13 -0800,Everywhere,Eastern Time (US & Canada)
5.69818121302897E+017,negative,American,BiancaFernet,0,@AmericanAir your customer service is inferior to that of a nationalized third world nation's airline. Get it together.,,2015-02-23 03:16:41 -0800,,
5.69817817522045E+017,negative,American,JonGroom90,1,"@AmericanAir not only did you Cancelled Flight our flight from JFK and delay us by 29 hours, you've now lost 2 of our bags. Worst airline ever.",,2015-02-23 03:15:29 -0800,Bexleyheath,Amsterdam
5.69817471940588E+017,negative,American,mcm0018,0,@AmericanAir Flight AAL65 declared state of emergency? Squawking 7700...,,2015-02-23 03:14:06 -0800,,
5.69817130801222E+017,negative,American,DanJWillis,0,@AmericanAir just want to thank you guys for the 27 hour delay for flight AA106 from JFK due to staff shortage and not weather✈️,,2015-02-23 03:12:45 -0800,my top secret gaming facility,Casablanca
5.69816739699151E+017,negative,American,erina_jones,0,@AmericanAir you delayed me for 15 hours in Chicago and still managed to lose my bag! Really not happy,,2015-02-23 03:11:12 -0800,London,
5.69815545077502E+017,negative,American,ProConPartners,0,@AmericanAir Your rubbish at Social Media! In the air two hours Late Flight but that's better than being Cancelled Flightled!,,2015-02-23 03:06:27 -0800,UK,
5.69815422675124E+017,negative,American,Samfrancis6209,0,@AmericanAir yes but you did manage to lose two of our bags. Horrendous airline.,,2015-02-23 03:05:58 -0800,,Amsterdam
5.69814855349346E+017,positive,American,TimMoore,0,"@AmericanAir Thanks guys, you got it. I'm heading to Milan on Wednesday, so big week with the AA family :)",,2015-02-23 03:03:42 -0800,New York | Hong Kong ,Eastern Time (US & Canada)
5.69811470797677E+017,negative,American,icarolinaperin,0,@AmericanAir 953 our  fligth Somthing to talk  about this?,,2015-02-23 02:50:15 -0800,Buenos Aires,Buenos Aires
5.69811246096065E+017,negative,American,flyneverdies,0,@AmericanAir interested in possibly changing my flight to another day...need to see if there are any fees but your number is busy,,2015-02-23 02:49:22 -0800,cali bound,Central Time (US & Canada)
5.6981122577048E+017,negative,American,urduckcommander,0,@AmericanAir I understand you are busy but I have still gotten no answer. I need to get home and you guys have not helped at all,,2015-02-23 02:49:17 -0800,,Quito
5.69810928449004E+017,negative,American,lindseyjerin,0,@AmericanAir No I do not have them yet. Called for baggage status 5 times yesterday.,,2015-02-23 02:48:06 -0800,"Alexandria, VA",Quito
5.69806083981758E+017,positive,American,SimonWallner,0,@AmericanAir thanks. They did not charge anything in the end so all is good.,,2015-02-23 02:28:51 -0800,"Vienna, Austria",Vienna
5.69806030584058E+017,positive,American,trappermartin,0,@AmericanAir @USAirways wonderful FC FA on flight 2062 pre dawn!  Nice start to the day!,,2015-02-23 02:28:38 -0800,"Rockville, MD",Quito
5.69805521638662E+017,negative,American,harshdouble,0,@AmericanAir been on hold for for over two hours. After waiting 2 hours earlier. Can't get any info on my reservation. How is that ok?,,2015-02-23 02:26:37 -0800,,
5.69805235255783E+017,negative,American,flemmingerin,0,"@AmericanAir @nickcunningham1 Except now there is no wait time, the phone system just hangs up on you. So continuing to hold won't help.",,2015-02-23 02:25:29 -0800,San Diego,
5.69804589437813E+017,negative,American,tessabusenius,0,"@AmericanAir LGA already by the time we pulled from the flight. QQBMUG. feel free to look up how many flights we've been ""reticketed"" on.",,2015-02-23 02:22:55 -0800,Edmonton,
5.69804373859021E+017,negative,American,flemmingerin,0,"@AmericanAir @loganex except if you call now you'll get the same message. Trust me, I've tried.",,2015-02-23 02:22:03 -0800,San Diego,
5.69803373530128E+017,negative,American,tessabusenius,0,@AmericanAir westjet and your rep won't do anything about my lost luggage- which I never even checked with westjet because it was lost in,,2015-02-23 02:18:05 -0800,Edmonton,
5.69803188901032E+017,negative,American,tessabusenius,0,"@AmericanAir waited in the airport for two days to get home, not weather reLate Flightd. Dealt with horrible customer service. Finally switched to",,2015-02-23 02:17:21 -0800,Edmonton,
5.69802396328534E+017,negative,American,flemmingerin,0,@AmericanAir are you ignoring me on purpose? It was sad enough having your automated system hang up on me 😭,,2015-02-23 02:14:12 -0800,San Diego,
5.69802164060557E+017,negative,American,tessabusenius,0,@AmericanAir who do I need to talk to to get a full refund on my trip? Your call center offers no assistance.,,2015-02-23 02:13:16 -0800,Edmonton,
5.69801797851697E+017,negative,American,tessabusenius,0,@AmericanAir why wont you find my luggage without blaming everyone else?,,2015-02-23 02:11:49 -0800,Edmonton,
5.6980134498868E+017,negative,American,Peakway3,0,@AmericanAir that all AA is for USAir Elite members. It's one big disappointment in the way we are treated. #epicfailure,,2015-02-23 02:10:01 -0800,North Carolina,
5.69801089022734E+017,neutral,American,kcgent,0,"@AmericanAir we have been rebooked due to weather, but need to change our reservation and fly on the 24th, instead of the 23rd.",,2015-02-23 02:09:00 -0800,,Central Time (US & Canada)
5.69800909942886E+017,negative,American,cerbederb,0,@AmericanAir love how you can't get an agent on the phone and the automated system hangs up on you,,2015-02-23 02:08:17 -0800,,
5.69799734774272E+017,negative,American,UNTAudra,0,@AmericanAir I was just called abt my flight Cancelled Flightlation- a flight that was Cancelled Flightled at 10:30a Sunday. Two 4:00a calls are not okay.,,2015-02-23 02:03:37 -0800,texas,Eastern Time (US & Canada)
5.6979940211977E+017,neutral,American,flemmingerin,0,@AmericanAir Can you respond to my DM?,,2015-02-23 02:02:18 -0800,San Diego,
5.69799325175276E+017,negative,American,AebischerDrew,0,"@AmericanAir Thank you for the worst experience ever on an airline, from me to you, I hope your embarrassed as an airline. Pathetic",,2015-02-23 02:02:00 -0800,Illinos,
5.69799181394539E+017,neutral,American,flemmingerin,0,@AmericanAir airport to figure this out or can someone tell me now? Flight is from San Juan to San Diego,,2015-02-23 02:01:25 -0800,San Diego,
5.69799053690556E+017,neutral,American,flemmingerin,0,@AmericanAir if you could let me know where I'm staying tonight (if you've booked anything) that would be great. Do I have to go to the,,2015-02-23 02:00:55 -0800,San Diego,
5.69798946740167E+017,negative,American,julieb2306,0,"@AmericanAir @British_Airways 2 weeks ago today i arrived in miami and I still don't have my bag, absolute disgrace!",,2015-02-23 02:00:29 -0800,Glasgow / Scotland,Casablanca
5.69797440100037E+017,neutral,American,davidkli,0,@AmericanAir what terminal LHR for aa5/BA1506? Doesn't say in boarding pass,,2015-02-23 01:54:30 -0800,"New York, NY",Eastern Time (US & Canada)
5.69796511409705E+017,negative,American,flemmingerin,0,@AmericanAir so am I going to be homeless or do I have a place to stay tonight? Can you respond to me here so I can go back to sleep?,,2015-02-23 01:50:49 -0800,San Diego,
5.69795397448634E+017,negative,American,flemmingerin,0,@AmericanAir at 5 am and have no clue if we have a place to stay or not,,2015-02-23 01:46:23 -0800,San Diego,
5.69795284764533E+017,negative,American,flemmingerin,0,"@AmericanAir but really, can you DM me on here to verify if you've booked a hotel for our extra night here? Kinda unsettling to get a call",,2015-02-23 01:45:56 -0800,San Diego,
5.69794658479395E+017,negative,American,flemmingerin,0,@AmericanAir extra night we have to stay in San Juan now. How can I check on that?,,2015-02-23 01:43:27 -0800,San Diego,
5.69794574966592E+017,negative,American,flemmingerin,0,@AmericanAir hey I got a call saying our flight was rescheduled but I can't get through to anyone to see if you're providing a hotel for the,,2015-02-23 01:43:07 -0800,San Diego,
5.6979346041419E+017,negative,American,DavidWLocke,0,@AmericanAir @emeyerson @ggreenwald Don't wait on a bag. Go to Walmart and get what you need for tomorrow morning.,,2015-02-23 01:38:41 -0800,"San Antonio, Texas",Central Time (US & Canada)
5.6979279471122E+017,neutral,American,miffSC,0,@AmericanAir More or less - after a night in a party hotel - no sleep and a 5:30 am rebook- on our way back to PHL http://t.co/4G0K0z2rei,,2015-02-23 01:36:03 -0800,http://about.me/miffsc,Eastern Time (US & Canada)
5.69790444797866E+017,neutral,American,KoolFatKat,0,@AmericanAir Hi. I have KOA-LAX-PHL-ORD booked as a 1-way savr awrd. If I called to chnge it to KOA-LAX-PHX-ORD would I have to pay any fees,,2015-02-23 01:26:42 -0800,,
5.69790297875599E+017,negative,American,Rom55Weber,1,@AmericanAir been calling 2 different offices already and still no sign of my baggage. First time on American Air.. (6),,2015-02-23 01:26:07 -0800,,Paris
5.69789996707803E+017,negative,American,sarahruthbrady,0,@AmericanAir @Cowboycerrone You apologise for HIS frustrations &amp; HIS disappointment but NOT your terrible service? #BlameShiftOverload,,2015-02-23 01:24:56 -0800,,
5.6978962249182E+017,negative,American,KottemannFYW,0,@AmericanAir Got it worked out. Had to postpone my trip and pay extra though. :/ Not easy for a poor graduate student.,,2015-02-23 01:23:26 -0800,"Lafayette, LA",
5.69788202174714E+017,negative,American,seamswrite,0,"@AmericanAir How best to talk with an agent to reschedule Cancelled Flighted flight? No one answers at AA. Know it's busy, but need help.Thanks",,2015-02-23 01:17:48 -0800,,
5.6978808748141E+017,negative,American,Allieism_,0,@AmericanAir I don't want to waste any more of my time on your airline (you've already robbed 21 hours of my day) but I definitely will.,,2015-02-23 01:17:20 -0800,"Bay Area, CA",Pacific Time (US & Canada)
5.69787573725491E+017,negative,American,Rom55Weber,1,@AmericanAir me because it might not be so urgent for you but it really is for me. (5),,2015-02-23 01:15:18 -0800,,Paris
5.69787479324299E+017,negative,American,Rom55Weber,1,@AmericanAir i've now been in France two days without changing clothes and nothing to keep me warm so please locate my bag and send it to(4),,2015-02-23 01:14:55 -0800,,Paris
5.69787232292246E+017,negative,American,LeoSouza1977,0,"@AmericanAir flight 45 JFK-LAS. First the catering was Late Flight, the. No push back crew. 2hrs delay.",,2015-02-23 01:13:56 -0800,New York City,Eastern Time (US & Canada)
5.69786809028256E+017,negative,American,seamswrite,0,@AmericanAir Flight Cancelled Flighted 2nd time. Can't reach agent to reschedule. Can you call me?,,2015-02-23 01:12:16 -0800,,
5.6978672056211E+017,negative,American,Rom55Weber,1,"@AmericanAir my two coats were in that bag so i have been in france with no coat, walking around with a T shirt and one clean pair.(3)",,2015-02-23 01:11:54 -0800,,Paris
5.6978645799868E+017,negative,American,Rom55Weber,1,@AmericanAir my bag is still in Miami and cannot be located?! How do you loose a bag like that? With a tag and everything?? (2),,2015-02-23 01:10:52 -0800,,Paris
5.69786215693742E+017,negative,American,Rom55Weber,1,"@AmericanAir So i was visiting SJU and was returning to Paris and they checked my bag at the gate in SJU, i arrived in paris and nothing,(1)",,2015-02-23 01:09:54 -0800,,Paris
5.69784699117138E+017,negative,American,EyeOfTheGate,0,@AmericanAir speaking 2 languages paid off! as the US line left me over 70 min in hold -without an answer- the latinamerican solved in 20min,,2015-02-23 01:03:53 -0800,San Francisco,Pacific Time (US & Canada)
5.69784114309694E+017,positive,American,FOHeming,0,"@AmericanAir Yep, was in one of my other camera memory card :D",,2015-02-23 01:01:33 -0800,Left hand seat in flightdeck,London
5.69782460000514E+017,negative,American,br0hith,0,"@AmericanAir is terrible, my flights Cancelled Flighted and i've been on hold for the past 4 hours. Never again.",,2015-02-23 00:54:59 -0800,,Eastern Time (US & Canada)
5.69782378270314E+017,negative,American,gubelmom,0,@AmericanAir I certainly hope my LA /PBI on 25 th has a NEW plane . The seats on Feb 11 th flight ( in reverse) God awful,,2015-02-23 00:54:39 -0800,world,Eastern Time (US & Canada)
5.69780060523262E+017,negative,American,carlacrooker,0,@AmericanAir 20 HS students from Ithaca NY stuck in Miami flts xld u won't rebook to get kids home use carrier alliance #rulesshouldbend,,2015-02-23 00:45:27 -0800,,Eastern Time (US & Canada)
5.69779719798952E+017,negative,American,JuntyH,0,@AmericanAir Hands down the worst airline to travel with. Really really fucking bad.,,2015-02-23 00:44:05 -0800,,
5.69775795452793E+017,neutral,American,dkar84,0,@AmericanAir can you use the aa credit platinum select world mastercard for Alaska flights?  Or just american?,,2015-02-23 00:28:30 -0800,"Renton, WA",
5.69774692371821E+017,neutral,American,brooks_angus,0,@AmericanAir Why did  AA973 return to JFK? Thanks :),,2015-02-23 00:24:07 -0800,Greater Geelong ,
5.69774273851568E+017,negative,American,bethany_ft,0,@AmericanAir is the 24/7 phone line open? On hold for over 2 hours now. Your check-in agents cannot help at the airport itself. Please help.,,2015-02-23 00:22:27 -0800,,Eastern Time (US & Canada)
5.69772113378218E+017,negative,American,christinachime,0,@AmericanAir what sense is it to charge for a bag service when the service isn't great. Losing luggage and now missing items this is bs,,2015-02-23 00:13:52 -0800,,
5.6977157652822E+017,negative,American,PiersDenney,0,@AmericanAir No it isn't -  sheer incompetence was reigning at DFW today. I was there. On a plane on the GD runway. I doubt you were.,,2015-02-23 00:11:44 -0800,"Kansas City, MO USA",Central Time (US & Canada)
5.69770867841839E+017,negative,American,SXSEFoodCo,0,"@AmericanAir yes we did make it home. But by no means am I happy. I've always chosen AA as my 1st choice when flying, I'm rethinking that...",,2015-02-23 00:08:55 -0800,,
5.69770321563279E+017,negative,American,whyemes,0,@AmericanAir still waiting on a dm response..... #sloooowresponses,,2015-02-23 00:06:45 -0800,,
5.69769747019129E+017,negative,American,FatiElo,0,@AmericanAir @robinreda that can be a stop over before Paris. You are an embarrassment,,2015-02-23 00:04:28 -0800,Londres,Paris
5.69769643864408E+017,negative,American,FatiElo,0,@AmericanAir @robinreda being stuck two days in the airport is not something pretty normal. I am positive you can find a plane to Europe,,2015-02-23 00:04:03 -0800,Londres,Paris
5.69769633995104E+017,negative,American,christinachime,0,@AmericanAir highly disappointed in the baggage service with this merge with @USAirways you guys have lost our 1st bag and now missing items,,2015-02-23 00:04:01 -0800,,
5.69769606761439E+017,negative,American,Mwoodshop,0,@AmericanAir just landed - 3hours Late Flight - and now we need to wait TWENTY MORE MINUTES for a gate!  I have patience but none for incompetence.,,2015-02-23 00:03:54 -0800,Jerz,Eastern Time (US & Canada)
5.69769525744251E+017,negative,American,jaxtonypiper,0,@AmericanAir FINALLY called me back... BUT HASN'T SPOKEN TO ME.  Like the worst prank call EVER!!,,2015-02-23 00:03:35 -0800,Arkansas,Central Time (US & Canada)
5.69769214388474E+017,negative,American,sklovek1,0,"@AmericanAir wait times of 2 hours to talk with an exec plt agent, what is going on!!!",,2015-02-23 00:02:21 -0800,,
5.69768294648906E+017,negative,American,christinachime,0,@AmericanAir so the one time we upgrade to first class our luggage was open and now missing valuable items that can't be replaced. #upset,,2015-02-22 23:58:41 -0800,,
5.69766964895166E+017,neutral,American,mannes21,0,"@AmericanAir please rebook me from Seattle to Columbus Tue 2/24, locator: KARAAX, name: Mitchell M Neuer",,2015-02-22 23:53:24 -0800,"ÜT: 47.683801,-122.327443",
5.6976666202463E+017,negative,American,LorelleEPhoto,0,"@AmericanAir still no reply to my email sent on 11th February. Even sent an email asking for acknowledgment that's it been recieved, nothing",,2015-02-22 23:52:12 -0800,,Edinburgh
